station_id,hour_timestamp,charging_sessions,total_energy_kwh,avg_energy_kwh,avg_duration_min,avg_current_a,hour,day_of_week,day_num,is_weekend
California_Garage_01,2018-11-09 14:00:00+00:00,3,37.33480519794,12.44493506598,456.25555555555553,10.041579483129619,14,Friday,4,False
California_Garage_01,2018-11-09 15:00:00+00:00,12,101.38382837758,10.138382837758,415.41805555555555,4.806250436773461,15,Friday,4,False
California_Garage_01,2018-11-09 16:00:00+00:00,13,127.140118725699,9.780009132746077,430.9064102564103,7.07152678463011,16,Friday,4,False
California_Garage_01,2018-11-09 17:00:00+00:00,10,86.269575523007,8.6269575523007,415.9666666666667,5.878370558679643,17,Friday,4,False
California_Garage_01,2018-11-09 18:00:00+00:00,3,25.00943527775,8.336478425916667,345.40555555555557,7.836800251340384,18,Friday,4,False
California_Garage_01,2018-11-09 20:00:00+00:00,1,2.29514666667,2.29514666667,686.9333333333333,0.8816395283548569,20,Friday,4,False
California_Garage_01,2018-11-09 21:00:00+00:00,5,44.785726778587,8.9571453557174,223.24333333333334,10.92318981844613,21,Friday,4,False
California_Garage_01,2018-11-09 22:00:00+00:00,1,7.46486555556,7.46486555556,125.06666666666666,15.732946518668014,22,Friday,4,False
California_Garage_01,2018-11-09 23:00:00+00:00,1,9.57164944444,9.57164944444,85.71666666666667,30.186367041198505,23,Friday,4,False
California_Garage_01,2018-11-10 00:00:00+00:00,4,22.571257777809,5.64281444445225,101.98333333333333,17.93906202814949,0,Saturday,5,True
California_Garage_01,2018-11-10 01:00:00+00:00,1,1.94444444444e-06,1.94444444444e-06,0.2,0.0,1,Saturday,5,True
California_Garage_01,2018-11-10 02:00:00+00:00,2,13.508408611099998,13.508408611099998,101.05,15.29789075175771,2,Saturday,5,True
California_Garage_01,2018-11-10 04:00:00+00:00,1,0.8910563888889999,0.8910563888889999,91.55,2.571935933147632,4,Saturday,5,True
California_Garage_01,2018-11-10 05:00:00+00:00,2,11.016630277789,5.5083151388945,504.59999999999997,5.145027139262603,5,Saturday,5,True
California_Garage_01,2018-11-10 06:00:00+00:00,3,2.0219251077953997,0.6739750359317999,76.55,5.896531791343818,6,Saturday,5,True
California_Garage_01,2018-11-10 08:00:00+00:00,1,47.0515369444,47.0515369444,468.75,27.00376054196046,8,Saturday,5,True
California_Garage_01,2018-11-10 15:00:00+00:00,2,18.24560444449,9.122802222245,121.5,19.02802113750495,15,Saturday,5,True
California_Garage_01,2018-11-10 17:00:00+00:00,4,5.5787955571865,1.394698889296625,53.90416666666667,10.866590310537656,17,Saturday,5,True
California_Garage_01,2018-11-10 18:00:00+00:00,8,76.05118270768901,9.506397838461126,180.49375,11.260314950335848,18,Saturday,5,True
California_Garage_01,2018-11-10 19:00:00+00:00,2,14.79164777777,7.395823888885,253.33333333333331,10.225428021198212,19,Saturday,5,True
California_Garage_01,2018-11-10 20:00:00+00:00,3,9.83851413163411,3.2795047105447033,131.74444444444444,9.298580344295273,20,Saturday,5,True
California_Garage_01,2018-11-10 21:00:00+00:00,3,28.316373611144,9.438791203714667,107.41111111111111,14.185799150189021,21,Saturday,5,True
California_Garage_01,2018-11-10 22:00:00+00:00,2,4.380663611116,2.190331805558,45.858333333333334,11.931814735395513,22,Saturday,5,True
California_Garage_01,2018-11-10 23:00:00+00:00,2,8.044926536064,4.022463268032,351.64166666666665,3.0504591429893178,23,Saturday,5,True
California_Garage_01,2018-11-11 00:00:00+00:00,3,33.025984166621,11.008661388873668,588.5833333333334,6.72704697118094,0,Sunday,6,True
California_Garage_01,2018-11-11 02:00:00+00:00,1,16.3540775,16.3540775,879.75,4.880053054306979,2,Sunday,6,True
California_Garage_01,2018-11-11 03:00:00+00:00,1,9.55020222222,9.55020222222,161.45,15.745724191063175,3,Sunday,6,True
California_Garage_01,2018-11-11 05:00:00+00:00,1,27.3802952778,27.3802952778,524.6333333333333,14.033407407407408,5,Sunday,6,True
California_Garage_01,2018-11-11 06:00:00+00:00,1,0.872171388889,0.872171388889,124.26666666666667,1.856227009984236,6,Sunday,6,True
California_Garage_01,2018-11-11 07:00:00+00:00,1,0.435683333333,0.435683333333,15.033333333333333,7.683043478260869,7,Sunday,6,True
California_Garage_01,2018-11-11 08:00:00+00:00,1,5.79631410883,5.79631410883,104.28333333333333,16.02380203264144,8,Sunday,6,True
California_Garage_01,2018-11-11 14:00:00+00:00,4,2.4250702777811,0.606267569445275,32.47083333333333,5.556082434712699,14,Sunday,6,True
California_Garage_01,2018-11-11 16:00:00+00:00,1,4.71293555556,4.71293555556,88.86666666666666,13.981890909090911,16,Sunday,6,True
California_Garage_01,2018-11-11 17:00:00+00:00,1,0.0,,1.2,0.0,17,Sunday,6,True
California_Garage_01,2018-11-11 18:00:00+00:00,2,47.0433505555,23.52167527775,211.35833333333335,29.753797889285487,18,Sunday,6,True
California_Garage_01,2018-11-11 20:00:00+00:00,2,14.874430833344,7.437215416672,162.35833333333335,9.300086592591363,20,Sunday,6,True
California_Garage_01,2018-11-11 21:00:00+00:00,1,6.01788972222,6.01788972222,424.3333333333333,3.8127341920374707,21,Sunday,6,True
California_Garage_01,2018-11-11 22:00:00+00:00,1,0.818925165635,0.818925165635,47.4,5.287878288635371,22,Sunday,6,True
California_Garage_01,2018-11-11 23:00:00+00:00,2,5.58603369529,2.793016847645,102.91666666666667,16.1899902685963,23,Sunday,6,True
California_Garage_01,2018-11-12 01:00:00+00:00,3,40.260943055599995,13.420314351866665,191.88888888888889,19.022254300420016,1,Monday,0,False
California_Garage_01,2018-11-12 02:00:00+00:00,1,10.9182938889,10.9182938889,1656.8333333333333,1.7648096741073127,2,Monday,0,False
California_Garage_01,2018-11-12 06:00:00+00:00,1,0.8050299999999999,0.8050299999999999,27.466666666666665,7.715258215962443,6,Monday,0,False
California_Garage_01,2018-11-12 09:00:00+00:00,1,6.204666666669999,6.204666666669999,171.63333333333333,9.346909219357117,9,Monday,0,False
California_Garage_01,2018-11-12 14:00:00+00:00,3,20.5728415309,6.857613843633334,293.8611111111111,9.369495273476813,14,Monday,0,False
California_Garage_01,2018-11-12 15:00:00+00:00,4,71.3716228948604,17.8429057237151,423.1125,9.398117474016043,15,Monday,0,False
California_Garage_01,2018-11-12 16:00:00+00:00,18,200.20600704187362,11.122555946770756,444.9648148148148,6.7038943926428365,16,Monday,0,False
California_Garage_01,2018-11-12 17:00:00+00:00,9,55.135170214234,6.126130023803778,492.2444444444444,4.463780035600149,17,Monday,0,False
California_Garage_01,2018-11-12 18:00:00+00:00,2,29.7184063889,14.85920319445,473.85833333333335,8.540906030973712,18,Monday,0,False
California_Garage_01,2018-11-12 20:00:00+00:00,2,8.25020611111,4.125103055555,283.775,3.4833504069945906,20,Monday,0,False
California_Garage_01,2018-11-12 21:00:00+00:00,3,12.183862343049999,4.061287447683333,421.0277777777778,6.826389403816786,21,Monday,0,False
California_Garage_01,2018-11-12 22:00:00+00:00,4,8.941894444445,2.23547361111125,232.07916666666665,4.37704590921814,22,Monday,0,False
California_Garage_01,2018-11-12 23:00:00+00:00,3,14.641429501739,4.880476500579666,116.55,10.46637407805168,23,Monday,0,False
California_Garage_01,2018-11-13 00:00:00+00:00,2,20.985719332559995,10.492859666279998,197.375,14.791756343244456,0,Tuesday,1,False
California_Garage_01,2018-11-13 01:00:00+00:00,2,12.550213611156,6.275106805578,113.36666666666666,11.790998190834399,1,Tuesday,1,False
California_Garage_01,2018-11-13 02:00:00+00:00,1,11.7786091667,11.7786091667,103.55,30.91525953721076,2,Tuesday,1,False
California_Garage_01,2018-11-13 03:00:00+00:00,1,0.881579722222,0.881579722222,123.93333333333334,1.9540610227761064,3,Tuesday,1,False
California_Garage_01,2018-11-13 06:00:00+00:00,2,2.3468013888929997,1.1734006944464999,1109.125,0.9234019338430773,6,Tuesday,1,False
California_Garage_01,2018-11-13 14:00:00+00:00,4,60.63659722227,15.1591493055675,321.5375,17.896539423898254,14,Tuesday,1,False
California_Garage_01,2018-11-13 15:00:00+00:00,5,52.20649933089,10.441299866178,484.92333333333335,7.389669820596862,15,Tuesday,1,False
California_Garage_01,2018-11-13 16:00:00+00:00,13,88.42073908871,7.368394924059166,418.4641025641025,4.860548524303282,16,Tuesday,1,False
California_Garage_01,2018-11-13 17:00:00+00:00,11,79.3458955555613,7.213263232323754,496.08181818181816,6.15136861364246,17,Tuesday,1,False
California_Garage_01,2018-11-13 18:00:00+00:00,4,28.91580748021,7.2289518700525,387.9375,7.444688559035175,18,Tuesday,1,False
California_Garage_01,2018-11-13 19:00:00+00:00,1,8.082542222219999,8.082542222219999,202.5,10.825591669296308,19,Tuesday,1,False
California_Garage_01,2018-11-13 20:00:00+00:00,4,44.394455541460005,11.098613885365001,280.93333333333334,12.262766422637633,20,Tuesday,1,False
California_Garage_01,2018-11-13 21:00:00+00:00,2,2.40402150538,2.40402150538,443.4583333333333,2.0196112131585657,21,Tuesday,1,False
California_Garage_01,2018-11-13 22:00:00+00:00,2,35.36738580676,17.68369290338,222.76666666666668,20.557377260401093,22,Tuesday,1,False
California_Garage_01,2018-11-13 23:00:00+00:00,2,13.8181975,6.90909875,64.68333333333334,17.735184755720468,23,Tuesday,1,False
California_Garage_01,2018-11-14 00:00:00+00:00,4,24.22134611114,6.055336527785,362.26666666666665,6.296314753152489,0,Wednesday,2,False
California_Garage_01,2018-11-14 01:00:00+00:00,6,31.7967177777947,5.299452962965783,127.09722222222221,10.960503851437183,1,Wednesday,2,False
California_Garage_01,2018-11-14 02:00:00+00:00,1,13.7597433333,13.7597433333,167.95,22.186072631973044,2,Wednesday,2,False
California_Garage_01,2018-11-14 03:00:00+00:00,1,11.7572313889,11.7572313889,141.35,22.528926761860895,3,Wednesday,2,False
California_Garage_01,2018-11-14 04:00:00+00:00,2,15.988838055577999,7.994419027788999,114.80833333333334,16.67770324995311,4,Wednesday,2,False
California_Garage_01,2018-11-14 05:00:00+00:00,1,4.12541361111,4.12541361111,36.05,30.870051635111874,5,Wednesday,2,False
California_Garage_01,2018-11-14 06:00:00+00:00,1,29.624035833299995,29.624035833299995,465.4,16.852257899449917,6,Wednesday,2,False
California_Garage_01,2018-11-14 08:00:00+00:00,1,0.8658872596939999,0.8658872596939999,180.61666666666667,2.1748047593508644,8,Wednesday,2,False
California_Garage_01,2018-11-14 14:00:00+00:00,3,36.94406388889,12.314687962963333,321.8833333333333,17.923089108999957,14,Wednesday,2,False
California_Garage_01,2018-11-14 15:00:00+00:00,6,54.68675271043,9.114458785071667,537.5166666666667,5.222651605719516,15,Wednesday,2,False
California_Garage_01,2018-11-14 16:00:00+00:00,19,66.8471592078655,4.456477280524367,274.91052631578947,3.3588293498786004,16,Wednesday,2,False
California_Garage_01,2018-11-14 17:00:00+00:00,10,96.29722500010439,9.62972250001044,419.445,5.784335089307783,17,Wednesday,2,False
California_Garage_01,2018-11-14 18:00:00+00:00,1,0.940574780059,0.940574780059,85.18333333333334,3.5819725388584143,18,Wednesday,2,False
California_Garage_01,2018-11-14 19:00:00+00:00,7,63.82053206232,9.117218866045715,339.2142857142857,8.316638327847857,19,Wednesday,2,False
California_Garage_01,2018-11-14 20:00:00+00:00,2,2.504486970237,1.2522434851185,289.14166666666665,1.639874421820136,20,Wednesday,2,False
California_Garage_01,2018-11-14 21:00:00+00:00,2,7.611326666671,3.8056633333355,261.7416666666667,3.3001114487487935,21,Wednesday,2,False
California_Garage_01,2018-11-14 22:00:00+00:00,1,0.992337569241,0.992337569241,190.75,2.362910643173236,22,Wednesday,2,False
California_Garage_01,2018-11-14 23:00:00+00:00,1,14.3464875,14.3464875,136.28333333333333,28.84769015398974,23,Wednesday,2,False
California_Garage_01,2018-11-15 01:00:00+00:00,2,55.210826111139994,27.605413055569997,249.875,30.281792435756476,1,Thursday,3,False
California_Garage_01,2018-11-15 02:00:00+00:00,2,8.8309375,4.41546875,137.2,7.148901488844105,2,Thursday,3,False
California_Garage_01,2018-11-15 03:00:00+00:00,2,13.307325555599999,6.653662777799999,110.54166666666666,13.49352036432965,3,Thursday,3,False
California_Garage_01,2018-11-15 04:00:00+00:00,2,21.53191777782,10.76595888891,714.0583333333334,4.410977899497429,4,Thursday,3,False
California_Garage_01,2018-11-15 05:00:00+00:00,1,0.0038941666666699,0.0038941666666699,0.2,5.050000000000001,5,Thursday,3,False
California_Garage_01,2018-11-15 08:00:00+00:00,1,2.71026166667,2.71026166667,216.28333333333333,3.29706457925636,8,Thursday,3,False
California_Garage_01,2018-11-15 14:00:00+00:00,4,72.366941179,18.09173529475,567.1791666666667,9.482730352717507,14,Thursday,3,False
California_Garage_01,2018-11-15 15:00:00+00:00,5,71.027962705458,14.2055925410916,549.3,7.759096433384665,15,Thursday,3,False
California_Garage_01,2018-11-15 16:00:00+00:00,24,185.2436149944082,7.718483958100342,369.92777777777775,6.008322495107134,16,Thursday,3,False
California_Garage_01,2018-11-15 17:00:00+00:00,9,51.334565789313004,5.703840643257,301.1370370370371,4.469820387375698,17,Thursday,3,False
California_Garage_01,2018-11-15 18:00:00+00:00,4,62.163674166649,15.54091854166225,392.4458333333333,9.580107229386602,18,Thursday,3,False
California_Garage_01,2018-11-15 19:00:00+00:00,5,6.8582999438476,1.37165998876952,215.48666666666668,2.350882600725749,19,Thursday,3,False
California_Garage_01,2018-11-15 20:00:00+00:00,3,42.65411999991,14.218039999970001,380.2388888888889,11.54609611585591,20,Thursday,3,False
California_Garage_01,2018-11-15 21:00:00+00:00,3,2.641494819972,0.880498273324,138.20555555555555,4.044806970209038,21,Thursday,3,False
California_Garage_01,2018-11-15 22:00:00+00:00,1,0.4222775,0.4222775,130.9,0.9002824858757063,22,Thursday,3,False
California_Garage_01,2018-11-15 23:00:00+00:00,4,41.2523169444467,10.313079236111674,240.29166666666666,16.13841230810109,23,Thursday,3,False
California_Garage_01,2018-11-16 00:00:00+00:00,1,1.41310861111,1.41310861111,25.3,15.084102564102562,0,Friday,4,False
California_Garage_01,2018-11-16 01:00:00+00:00,3,24.378706944477997,8.126235648159332,131.6,15.121917273428148,1,Friday,4,False
California_Garage_01,2018-11-16 02:00:00+00:00,1,0.8822305555559999,0.8822305555559999,69.18333333333334,3.450656660412758,2,Friday,4,False
California_Garage_01,2018-11-16 03:00:00+00:00,1,8.06736722222,8.06736722222,170.26666666666668,12.696517789553367,3,Friday,4,False
California_Garage_01,2018-11-16 04:00:00+00:00,3,26.874690000049,8.958230000016334,309.50555555555553,20.41498576931878,4,Friday,4,False
California_Garage_01,2018-11-16 05:00:00+00:00,2,18.45845527782,9.22922763891,992.5666666666667,2.44890255525386,5,Friday,4,False
California_Garage_01,2018-11-16 09:00:00+00:00,1,5.98145444444,5.98145444444,168.06666666666666,9.441740469772816,9,Friday,4,False
California_Garage_01,2018-11-16 14:00:00+00:00,1,9.88815555556,9.88815555556,693.4333333333333,3.9018599963349834,14,Friday,4,False
California_Garage_01,2018-11-16 15:00:00+00:00,10,87.75786655990956,8.775786655990956,410.6066666666667,6.289080173400243,15,Friday,4,False
California_Garage_01,2018-11-16 16:00:00+00:00,16,120.1583953700939,7.509899710630869,392.740625,5.91453788838078,16,Friday,4,False
California_Garage_01,2018-11-16 17:00:00+00:00,5,56.20615029781,11.241230059562,499.6333333333333,7.346774466917553,17,Friday,4,False
California_Garage_01,2018-11-16 18:00:00+00:00,3,11.139717222226,3.7132390740753336,284.34444444444443,2.841191607757547,18,Friday,4,False
California_Garage_01,2018-11-16 19:00:00+00:00,5,40.0983772222,8.01967544444,296.59333333333336,8.726255415121805,19,Friday,4,False
California_Garage_01,2018-11-16 20:00:00+00:00,2,9.138652756319999,4.5693263781599995,248.325,5.18509949054542,20,Friday,4,False
California_Garage_01,2018-11-16 21:00:00+00:00,6,18.56772834881,3.0946213914683334,266.0805555555556,5.262576327102231,21,Friday,4,False
California_Garage_01,2018-11-16 22:00:00+00:00,1,0.874892798957,0.874892798957,177.8,2.108891614744177,22,Friday,4,False
California_Garage_01,2018-11-17 00:00:00+00:00,2,47.2355975,23.61779875,234.99166666666667,26.416148585872484,0,Saturday,5,True
California_Garage_01,2018-11-17 01:00:00+00:00,2,2.401762354733,1.2008811773665,64.81666666666666,15.48818631563156,1,Saturday,5,True
California_Garage_01,2018-11-17 03:00:00+00:00,1,0.9467825,0.9467825,40.45,6.266825396825397,3,Saturday,5,True
California_Garage_01,2018-11-17 04:00:00+00:00,2,32.72870916667,16.364354583335,493.075,11.090088595725156,4,Saturday,5,True
California_Garage_01,2018-11-17 07:00:00+00:00,2,10.447535,5.2237675,1867.3583333333333,2.3607549568916895,7,Saturday,5,True
California_Garage_01,2018-11-17 14:00:00+00:00,1,23.7270939503,23.7270939503,2237.2,3.8318814933946816,14,Saturday,5,True
California_Garage_01,2018-11-17 16:00:00+00:00,1,11.7110216667,11.7110216667,224.11666666666667,14.11648725212465,16,Saturday,5,True
California_Garage_01,2018-11-17 17:00:00+00:00,4,23.466316451597798,5.8665791128994496,85.79583333333333,15.756254412563662,17,Saturday,5,True
California_Garage_01,2018-11-17 18:00:00+00:00,2,29.3455491666,14.6727745833,151.04166666666666,27.425117134525557,18,Saturday,5,True
California_Garage_01,2018-11-17 22:00:00+00:00,1,9.28730416667,9.28730416667,82.88333333333334,30.42574942352037,22,Saturday,5,True
California_Garage_01,2018-11-17 23:00:00+00:00,3,13.239202499994,4.413067499998,89.67777777777779,13.603680709761953,23,Saturday,5,True
California_Garage_01,2018-11-18 00:00:00+00:00,1,54.5985297222,54.5985297222,1309.3,11.745317884432902,0,Sunday,6,True
California_Garage_01,2018-11-18 01:00:00+00:00,1,7.72180416667,7.72180416667,266.71666666666664,7.648963730569947,1,Sunday,6,True
California_Garage_01,2018-11-18 05:00:00+00:00,1,16.5018908333,16.5018908333,731.7333333333333,5.9922863581209915,5,Sunday,6,True
California_Garage_01,2018-11-18 06:00:00+00:00,2,17.68626305552,8.84313152776,124.85000000000001,18.356126177489003,6,Sunday,6,True
California_Garage_01,2018-11-18 07:00:00+00:00,1,30.402075,30.402075,550.1333333333333,14.94583777383067,7,Sunday,6,True
California_Garage_01,2018-11-18 15:00:00+00:00,1,2.34794972222,2.34794972222,103.38333333333334,6.037449509521062,15,Sunday,6,True
California_Garage_01,2018-11-18 16:00:00+00:00,1,4.345475,4.345475,76.21666666666667,15.171016813450763,16,Sunday,6,True
California_Garage_01,2018-11-18 17:00:00+00:00,2,23.506777500022,11.753388750011,165.025,16.07009045348457,17,Sunday,6,True
California_Garage_01,2018-11-18 18:00:00+00:00,3,4.2215938888858,1.4071979629619333,38.916666666666664,8.44314512794911,18,Sunday,6,True
California_Garage_01,2018-11-18 19:00:00+00:00,4,18.6271202777482,4.65678006943705,113.375,9.708241734561067,19,Sunday,6,True
California_Garage_01,2018-11-18 20:00:00+00:00,6,57.805877654754575,9.634312942459095,206.14722222222224,6.879359668256519,20,Sunday,6,True
California_Garage_01,2018-11-18 21:00:00+00:00,3,17.438356365255,5.812785455085,259.7055555555556,6.455992754869713,21,Sunday,6,True
California_Garage_01,2018-11-18 22:00:00+00:00,3,47.7386255555978,15.912875185199267,253.64999999999998,15.944347197287053,22,Sunday,6,True
California_Garage_01,2018-11-18 23:00:00+00:00,1,2.87086933855,2.87086933855,2980.116666666667,1.1441341722972243,23,Sunday,6,True
California_Garage_01,2018-11-19 00:00:00+00:00,10,29.752833318149598,2.9752833318149596,79.27666666666667,9.286508231063362,0,Monday,0,False
California_Garage_01,2018-11-19 01:00:00+00:00,2,1.5507355555559998,0.7753677777779999,69.85833333333333,4.912180205415499,1,Monday,0,False
California_Garage_01,2018-11-19 03:00:00+00:00,3,26.934266111133,8.978088703711,123.16666666666667,16.94197982372547,3,Monday,0,False
California_Garage_01,2018-11-19 04:00:00+00:00,4,36.72488833328922,9.181222083322305,284.30833333333334,11.097631131725796,4,Monday,0,False
California_Garage_01,2018-11-19 08:00:00+00:00,1,6.203189999999999,6.203189999999999,151.0,10.919076133447392,8,Monday,0,False
California_Garage_01,2018-11-19 14:00:00+00:00,3,60.698465555599995,20.232821851866664,521.5611111111111,14.640977929620036,14,Monday,0,False
California_Garage_01,2018-11-19 15:00:00+00:00,6,109.43191802901,18.238653004835,560.8388888888888,9.487536999405508,15,Monday,0,False
California_Garage_01,2018-11-19 16:00:00+00:00,11,135.196149977446,12.290559088858727,414.60909090909087,12.828239295507881,16,Monday,0,False
California_Garage_01,2018-11-19 17:00:00+00:00,7,37.375098207379,5.339299743911285,784.3666666666667,3.1096110461494,17,Monday,0,False
California_Garage_01,2018-11-19 18:00:00+00:00,7,36.9236895707744,5.274812795824914,359.64285714285717,5.19956879262782,18,Monday,0,False
California_Garage_01,2018-11-19 19:00:00+00:00,3,30.632300495867,10.210766831955667,339.09999999999997,12.483835030494697,19,Monday,0,False
California_Garage_01,2018-11-19 20:00:00+00:00,6,30.683576388899997,5.11392939815,298.77777777777777,5.094209137027014,20,Monday,0,False
California_Garage_01,2018-11-19 21:00:00+00:00,1,8.80572444444,8.80572444444,278.15,8.562448700410396,21,Monday,0,False
California_Garage_01,2018-11-19 22:00:00+00:00,1,9.87503694444,9.87503694444,264.7,10.131728927203067,22,Monday,0,False
California_Garage_01,2018-11-19 23:00:00+00:00,1,6.49359305556,6.49359305556,151.65,11.616609735269002,23,Monday,0,False
California_Garage_01,2018-11-20 00:00:00+00:00,1,1.1286327777799998,1.1286327777799998,104.1,2.9462860650705953,0,Tuesday,1,False
California_Garage_01,2018-11-20 01:00:00+00:00,1,16.3063738889,16.3063738889,306.1333333333333,14.350789364353966,1,Tuesday,1,False
California_Garage_01,2018-11-20 02:00:00+00:00,3,34.564110277789,11.521370092596333,113.27222222222223,22.858529153774843,2,Tuesday,1,False
California_Garage_01,2018-11-20 03:00:00+00:00,6,22.113578055518,3.6855963425863334,59.580555555555556,12.211033709051337,3,Tuesday,1,False
California_Garage_01,2018-11-20 04:00:00+00:00,3,11.525983055560001,3.8419943518533337,440.84444444444443,10.139097487140123,4,Tuesday,1,False
California_Garage_01,2018-11-20 07:00:00+00:00,1,5.01865972222,5.01865972222,46.833333333333336,28.902083333333334,7,Tuesday,1,False
California_Garage_01,2018-11-20 08:00:00+00:00,1,2.05476,2.05476,169.26666666666668,3.2194902548725643,8,Tuesday,1,False
California_Garage_01,2018-11-20 13:00:00+00:00,1,21.9099097222,21.9099097222,518.55,12.559438336203472,13,Tuesday,1,False
California_Garage_01,2018-11-20 14:00:00+00:00,2,8.80424972223,4.402124861115,301.225,8.197121775358372,14,Tuesday,1,False
California_Garage_01,2018-11-20 15:00:00+00:00,9,121.226299861256,13.469588873472889,453.81481481481484,12.026372463358298,15,Tuesday,1,False
California_Garage_01,2018-11-20 16:00:00+00:00,10,98.928139628917,9.8928139628917,491.31000000000006,5.79785922852003,16,Tuesday,1,False
California_Garage_01,2018-11-20 17:00:00+00:00,9,100.39306375936299,11.154784862151443,388.2648148148148,8.8633517379799,17,Tuesday,1,False
California_Garage_01,2018-11-20 18:00:00+00:00,4,15.499792777769999,3.8749481944424997,451.37083333333334,3.529955626578312,18,Tuesday,1,False
California_Garage_01,2018-11-20 19:00:00+00:00,3,18.59646666663,6.1988222222100005,311.1277777777778,6.788168620738124,19,Tuesday,1,False
California_Garage_01,2018-11-20 20:00:00+00:00,4,33.642524722151,8.41063118053775,279.56666666666666,11.024943859576934,20,Tuesday,1,False
California_Garage_01,2018-11-20 21:00:00+00:00,3,29.639571944399556,9.879857314799851,95.14444444444445,12.669521607938876,21,Tuesday,1,False
California_Garage_01,2018-11-20 22:00:00+00:00,4,12.55761902628524,3.13940475657131,106.30416666666666,7.958771964957519,22,Tuesday,1,False
California_Garage_01,2018-11-21 00:00:00+00:00,1,11.7614969444,11.7614969444,106.15,30.24212765957447,0,Wednesday,2,False
California_Garage_01,2018-11-21 01:00:00+00:00,1,0.963191111111,0.963191111111,242.56666666666666,0.8909241837299392,1,Wednesday,2,False
California_Garage_01,2018-11-21 03:00:00+00:00,1,10.0165963889,10.0165963889,138.66666666666666,20.168860510805498,3,Wednesday,2,False
California_Garage_01,2018-11-21 04:00:00+00:00,1,5.63805777778,5.63805777778,860.2166666666667,1.7652,4,Wednesday,2,False
California_Garage_01,2018-11-21 05:00:00+00:00,2,7.8651812498665,3.93259062493325,38.324999999999996,17.52243153627933,5,Wednesday,2,False
California_Garage_01,2018-11-21 08:00:00+00:00,1,45.9954661111,45.9954661111,616.2666666666667,20.196497046326044,8,Wednesday,2,False
California_Garage_01,2018-11-21 13:00:00+00:00,1,0.915781388889,0.915781388889,37.36666666666667,6.532418524871354,13,Wednesday,2,False
California_Garage_01,2018-11-21 14:00:00+00:00,3,43.82784083327,14.609280277756667,311.34999999999997,12.474148562377087,14,Wednesday,2,False
California_Garage_01,2018-11-21 15:00:00+00:00,6,65.16409444441,10.860682407401667,385.2416666666666,8.578260263453714,15,Wednesday,2,False
California_Garage_01,2018-11-21 16:00:00+00:00,9,64.3510755555622,7.150119506173578,373.72962962962964,5.815384680097046,16,Wednesday,2,False
California_Garage_01,2018-11-21 17:00:00+00:00,7,68.26271805550701,9.75181686507243,349.2238095238095,9.370124019882113,17,Wednesday,2,False
California_Garage_01,2018-11-21 18:00:00+00:00,6,38.22567555550522,6.370945925917536,120.00277777777778,12.408372025342851,18,Wednesday,2,False
California_Garage_01,2018-11-21 19:00:00+00:00,2,7.47309305555111,3.736546527775555,77.46666666666667,6.829583333333333,19,Wednesday,2,False
California_Garage_01,2018-11-21 20:00:00+00:00,2,15.70180694446,7.85090347223,261.44166666666666,7.707444602010176,20,Wednesday,2,False
California_Garage_01,2018-11-21 21:00:00+00:00,2,3.2195730555599997,1.6097865277799999,292.2416666666667,2.0969183468999963,21,Wednesday,2,False
California_Garage_01,2018-11-21 22:00:00+00:00,1,4.24795555556,4.24795555556,248.2,4.5440262692599145,22,Wednesday,2,False
California_Garage_01,2018-11-21 23:00:00+00:00,2,23.95909666668,11.97954833334,438.25,7.572138908442332,23,Wednesday,2,False
California_Garage_01,2018-11-22 01:00:00+00:00,2,21.37570027777,10.687850138885,100.63333333333333,29.105040836733806,1,Thursday,3,False
California_Garage_01,2018-11-22 02:00:00+00:00,1,6.28829,6.28829,77.76666666666667,22.440939044481055,2,Thursday,3,False
California_Garage_01,2018-11-22 03:00:00+00:00,1,16.064315,16.064315,188.25,23.19116438356164,3,Thursday,3,False
California_Garage_01,2018-11-22 05:00:00+00:00,1,6.165026388889999,6.165026388889999,775.4333333333333,2.11622917321597,5,Thursday,3,False
California_Garage_01,2018-11-22 15:00:00+00:00,1,2.3189494444400003,2.3189494444400003,110.61666666666666,5.59325581395349,15,Thursday,3,False
California_Garage_01,2018-11-22 17:00:00+00:00,1,11.4452,11.4452,230.06666666666666,13.333333333333334,17,Thursday,3,False
California_Garage_01,2018-11-22 18:00:00+00:00,5,56.62353111113,11.324706222226,221.21999999999997,15.668816268007395,18,Thursday,3,False
California_Garage_01,2018-11-22 19:00:00+00:00,1,0.971287777778,0.971287777778,125.38333333333334,2.0910320641282563,19,Thursday,3,False
California_Garage_01,2018-11-22 21:00:00+00:00,1,14.8807055556,14.8807055556,656.0666666666667,6.012780011487652,21,Thursday,3,False
California_Garage_01,2018-11-22 22:00:00+00:00,2,0.5799080555559999,0.28995402777799995,6.4750000000000005,15.534608561967833,22,Thursday,3,False
California_Garage_01,2018-11-23 19:00:00+00:00,1,2.1287044444400003,2.1287044444400003,56.75,9.907150964812711,19,Friday,4,False
California_Garage_01,2018-11-23 21:00:00+00:00,2,19.799576944455602,9.899788472227801,89.25833333333334,18.90443181951431,21,Friday,4,False
California_Garage_01,2018-11-23 22:00:00+00:00,2,20.636094166619998,10.318047083309999,1776.7583333333334,5.653105107533231,22,Friday,4,False
California_Garage_01,2018-11-24 00:00:00+00:00,1,0.9426875,0.9426875,902.8166666666667,0.28027916964924837,0,Saturday,5,True
